time,x_original,x_drift,x_amplitude_scaled,x_lowfreq,v_original,v_drift,v_amplitude_scaled,v_lowfreq,a_original,a_drift,a_amplitude_scaled,a_lowfreq
15.13,-0.007535276531096601,0.0075947234689034,-0.011302914796644902,-0.009087131735253972,0.02078932601117517,0.03591932601117517,0.031183989016762753,0.013193953473132724,0.07535276531099902,0.09048276531099902,0.11302914796649853,0.09087131735251026
15.14,-0.007323668534718395,0.007816331465281606,-0.010985502802077593,-0.009005987064372863,0.021532273264466124,0.03667227326446612,0.03229840989669919,0.013736157757840243,0.07323668534719205,0.08837668534719205,0.10985502802078807,0.09005987064371253
15.15,-0.007104738700264988,0.008045261299735013,-0.010657108050397482,-0.008923030588166717,0.022253693626215293,0.03740369362621529,0.03338054043932294,0.014275687416940507,0.07104738700264149,0.08619738700264148,0.10657108050396223,0.08923030588167061
15.16,-0.006878705902852055,0.008281294097147944,-0.010318058854278082,-0.00883472163172773,0.022952865856371248,0.03811286585637125,0.034429298784556875,0.014806653804408392,0.06878705902854962,0.08394705902854963,0.10318058854282443,0.08834721631723673
15.17,-0.006645796118782933,0.008524203881217066,-0.009968694178174399,-0.0087446579441727,0.023629090957453153,0.03879909095745315,0.03544363643617973,0.015334588823439235,0.06645796118783123,0.08162796118783124,0.09968694178174685,0.08744657944168353
15.18,-0.006406242199628798,0.008773757800371203,-0.009609363299443197,-0.008651084794385618,0.024281692873373797,0.039461692873373796,0.036422539310060696,0.01585646110559584,0.06406242199629739,0.07924242199629739,0.09609363299444608,0.08651084794389198
15.19,-0.006160283639435293,0.009029716360564707,-0.00924042545915294,-0.008554064548874666,0.02491001916532728,0.04010001916532728,0.03736502874799092,0.016371922822980757,0.06160283639439959,0.07679283639439959,0.09240425459159939,0.08554064548880028
15.200000000000001,-0.005908166335288338,0.009291833664711664,-0.008862249502932507,-0.008455320755501764,0.02551344166406365,0.040713441664063654,0.038270162496095474,0.016884179257979907,0.059081663352873987,0.07428166335287399,0.08862249502931098,0.08455320755505832
15.21,-0.00565014234147851,0.009559857658521492,-0.008475213512217765,-0.008351505037656718,0.026091357097902005,0.041301357097902,0.03913703564685301,0.0173863077174179,0.056501423414797275,0.07171142341479728,0.08475213512219591,0.08351505037661087
15.22,-0.005386469617509743,0.009833530382490258,-0.008079704426264614,-0.00824603327491105,0.02664318769585145,0.041863187695851456,0.03996478154377718,0.017884892850682746,0.05386469617509179,0.06908469617509179,0.08079704426263769,0.08246033274913554
15.23,-0.0051174117702043,0.0101125882297957,-0.00767611765530645,-0.008137249422364191,0.02716838176523704,0.04239838176523704,0.04075257264785556,0.018376391331600996,0.05117411770202543,0.06640411770202542,0.07676117655303814,0.08137249422360504
15.24,-0.004843237790161839,0.010396762209838161,-0.0072648566852427585,-0.0080252259844584,0.0276664142432552,0.0429064142432552,0.041499621364882805,0.01886047557641486,0.04843237790160701,0.06367237790160701,0.07264856685241051,0.08025225984457116
15.25,-0.0045642217828360376,0.010685778217163962,-0.006846332674254056,-0.007911582753873143,0.028136787221905084,0.04338678722190509,0.042205180832857625,0.01934085270317653,0.04564221782836944,0.06089221782836944,0.06846332674255416,0.07911582753878557
15.26,-0.004280642694497652,0.010979357305502348,-0.006420964041746479,-0.007793193760076399,0.028579030445771945,0.04383903044577195,0.042868545668657915,0.01980962821871908,0.04280642694500267,0.058066426945002664,0.064209640417504,0.07793193760077517
15.27,-0.003992784033357968,0.011277215966642032,-0.005989176050036953,-0.007673262298343761,0.028992701782164853,0.044262701782164855,0.04348905267324728,0.02027438031107166,0.03992784033357913,0.05519784033357913,0.05989176050036869,0.07673262298341646
15.280000000000001,-0.0037009335861314476,0.011579066413868555,-0.005551400379197172,-0.007550245900739371,0.0293773876631393,0.0446573876631393,0.04406608149470895,0.020731085557044157,0.037009335861309806,0.05228933586130981,0.05551400379196471,0.07550245900736138
15.290000000000001,-0.0034053831303209416,0.01188461686967906,-0.005108074695481413,-0.0074242265576974645,0.029732703498961895,0.0450227034989619,0.04459905524844284,0.021179439562570835,0.03405383130320941,0.04934383130320941,0.05108074695481411,0.07424226557693675
15.3,-0.0031064281425131138,0.012193571857486887,-0.004659642213769671,-0.007296705741936728,0.03005829406260368,0.04535829406260368,0.045087441093905514,0.02162361794787487,0.031064281425147028,0.04636428142514703,0.04659642213772054,0.0729670574193266
15.31,-0.0028043675029757044,0.012505632497024296,-0.004206551254463556,-0.007164807996963134,0.030353833844878206,0.04566383384487821,0.04553075076731731,0.022054825405142222,0.02804367502975849,0.043353675029758496,0.04206551254463774,0.07164807996959996
15.32,-0.002499503196851965,0.012820496803148035,-0.0037492547952779473,-0.007031495230511522,0.030619027379869674,0.04593902737986967,0.04592854106980451,0.02248156551983654,0.024995031968535114,0.040315031968535114,0.03749254795280267,0.07031495230508947
15.33,-0.0021921400122509923,0.013137859987749008,-0.0032882100183764884,-0.006895352421103874,0.030853609540324865,0.04618360954032487,0.046280414310487294,0.022899370949384792,0.021921400122502904,0.0372514001225029,0.032882100183754356,0.06895352421101128
15.34,-0.0018825852355357968,0.013457414764464203,-0.0028238778533036953,-0.0067564703079283405,0.03105734580271424,0.046397345802714235,0.04658601870407136,0.02330796322645085,0.01882585235537179,0.03416585235537179,0.028238778533057687,0.06756470307927938
15.35,-0.0015711483441137415,0.01377885165588626,-0.0023567225161706122,-0.006616218542868801,0.03123003248169683,0.04658003248169683,0.046845048722545246,0.02371194892727599,0.015711483441146173,0.031061483441146176,0.02356722516171926,0.06616218542871999
15.36,-0.0012581406970364854,0.014101859302963515,-0.0018872110455547281,-0.006471998038868276,0.03137149693375438,0.04673149693375438,0.04705724540063157,0.024101711014648183,0.012581406970364112,0.02794140697036411,0.018872110455546168,0.06471998038869027
15.370000000000001,-0.0009438752237187529,0.01442612477628125,-0.0014158128355781293,-0.006326502683373384,0.03148159772979213,0.04685159772979213,0.047222396594688194,0.02448660200931228,0.009438752237185627,0.02480875223718563,0.01415812835577844,0.06326502683372762
15.38,-0.0006286661110871302,0.01475133388891287,-0.0009429991666306953,-0.006178457624889758,0.03156022479653241,0.04694022479653241,0.04734033719479861,0.024861750818560183,0.006286661110870367,0.02166666111087037,0.009429991666305551,0.061784576248899076
15.39,-0.00031282848947166645,0.015077171510528335,-0.0004692427342074997,-0.006027961535455045,0.03160729952656035,0.04699729952656035,0.04741094928984052,0.025226907405694915,0.0031282848947177533,0.018518284894717754,0.00469242734207663,0.0602796153545413
15.4,3.321882445693545e-06,0.015403321882445694,4.982823668540318e-06,-0.005876239930544788,0.03162277485691165,0.047022774856911656,0.04743416228536748,0.025587067881773062,-3.3218824457309504e-05,0.015366781175542691,-4.9828236685964256e-05,0.058762399305418905
15.41,0.0003194689333108709,0.01572946893331087,0.00047920339996630637,-0.005720993462891891,0.03160663531612382,0.04701663531612382,0.04740995297418574,0.025931879954223,-0.003194689333108597,0.012215310666891403,-0.004792033999662895,0.05720993462889994
15.42,0.0006352965950900089,0.01605529659509001,0.0009529448926350133,-0.005564623776880072,0.03155889703970378,0.046978897039703774,0.04733834555955567,0.026271460983499827,-0.006352965950901096,0.009067034049098904,-0.009529448926351644,0.05564623776879055
15.43,0.0009504891190585094,0.016380489119058508,0.001425733678587764,-0.005406007654150271,0.031479607753996316,0.046909607753996316,0.047219411630994475,0.026600579926430713,-0.009504891190591364,0.005925108809408636,-0.014257336785887045,0.05406007654149891
15.44,0.00126473139147084,0.016704731391470842,0.00189709708720626,-0.00524525081235494,0.031368846728469804,0.046808846728469806,0.047053270092704706,0.02691901742522634,-0.01264731391471044,0.002792686085289561,-0.01897097087206566,0.05245250812354363
15.450000000000001,0.0015777092485955214,0.017027709248595525,0.0023665638728932823,-0.005083423611026845,0.03122672469646648,0.046676724696466484,0.04684008704469972,0.027232114201954333,-0.015777092485954908,-0.00032709248595490584,-0.02366563872893236,0.05083423611025653
15.46,0.0018891097908003368,0.01734910979080034,0.0028336646862005053,-0.004918547117855093,0.031053383744496607,0.04651338374449661,0.04658007561674491,0.02752887579395739,-0.018891097908019377,-0.003431097908019376,-0.028336646862029066,0.04918547117855668
15.47,0.002198621695373759,0.01766862169537376,0.0032979325430606385,-0.004752709139163584,0.030848997170187825,0.04631899717018782,0.04627349575528174,0.027820093428578774,-0.021986216953736898,-0.006516216953736897,-0.03297932543060535,0.04752709139165853
15.48,0.0025059355277698516,0.017985935527769854,0.0037589032916547777,-0.004584948189432557,0.030613769309030696,0.0460937693090307,0.04592065396354604,0.028100223148436805,-0.025059355277688683,-0.009579355277688682,-0.037589032916533024,0.0458494818943638
15.49,0.0028107440509654745,0.018300744050965476,0.004216116076448211,-0.004415376081341957,0.030347935330093875,0.04583793533009388,0.04552190299514081,0.028369078247061537,-0.02810744050967537,-0.012617440509675368,-0.04216116076451305,0.04415376081346138
15.5,0.003112742532620516,0.018612742532620515,0.004669113798930775,-0.0042448983940716195,0.030051761000914477,0.04555176100091447,0.04507764150137172,0.028632296035069536,-0.031127425326204078,-0.015627425326204078,-0.04669113798930612,0.042448983940755615
15.51,0.0034116290497340726,0.018921629049734073,0.005117443574601109,-0.004071874404340404,0.029725542421796796,0.045235542421796796,0.04458831363269519,0.028878338739227346,-0.034116290497332086,-0.018606290497332086,-0.05117443574599813,0.040718744043407556
15.52,0.0037071047904919845,0.019227104790491983,0.005560657185737977,-0.003898059307370426,0.029369605729785597,0.04488960572978559,0.04405440859467839,0.02911857442169881,-0.03707104790490759,-0.02155104790490759,-0.055606571857361384,0.0389805930736893
15.530000000000001,0.003998874353003967,0.019528874353003968,0.0059983115295059505,-0.0037226619959229265,0.028984306772610838,0.04451430677261084,0.04347646015891626,0.02934719606079758,-0.039988743530043974,-0.024458743530043972,-0.05998311529506596,0.037226619959230656
15.540000000000001,0.004286646040631666,0.019826646040631668,0.0064299690609474994,-0.0035457993723132914,0.028570030752929083,0.04411003075292909,0.04285504612939363,0.02956405128019175,-0.042866460406306844,-0.027326460406306843,-0.06429969060946027,0.03545799372312871
15.55,0.004570132153612396,0.0201201321536124,0.006855198230418595,-0.0033682040926225885,0.02812719184321694,0.043677191843216945,0.04219078776482541,0.02977502328973361,-0.04570132153612158,-0.03015132153612158,-0.06855198230418237,0.03368204092620511
15.56,0.004849049276686991,0.02040904927668699,0.007273573915030487,-0.0031885883955806503,0.027656232771702028,0.04321623277170203,0.041484349157553044,0.02996813475043883,-0.048490492766861154,-0.03293049276686115,-0.07273573915029173,0.03188588395580105
15.57,0.005123118562444229,0.02069311856244423,0.0076846778436663425,-0.00300835908302308,0.02715762437974544,0.04272762437974544,0.04073643656961816,0.0301552283404669,-0.051231185624455916,-0.035661185624455916,-0.07684677843668387,0.030083590830235964
15.58,0.005392066010098547,0.020972066010098548,0.00808809901514782,-0.0028269025394343002,0.026631865151118244,0.042211865151118244,0.039947797726677364,0.030330286189140614,-0.053920660100983314,-0.03834066010098332,-0.08088099015147497,0.028269025394349355
15.59,0.00565562273942235,0.02124562273942235,0.008483434109133525,-0.0026443397056080645,0.026079480713642272,0.04166948071364227,0.03911922107046341,0.030493191620396584,-0.056556227394210706,-0.04096622739421071,-0.08483434109131606,0.02644339705608523
15.6,0.005913525259559027,0.021513525259559026,0.008870287889338541,-0.002461223726663127,0.02550102331369325,0.04110102331369325,0.038251534970539874,0.030650020842943652,-0.05913525259559363,-0.043535252595593626,-0.08870287889339044,0.024612237266632614
15.610000000000001,0.006165515732447958,0.02177551573244796,0.009248273598671936,-0.0022766313825735105,0.02489707126409292,0.04050707126409292,0.03734560689613938,0.030788464649338963,-0.06165515732447177,-0.04604515732447177,-0.09248273598670766,0.022766313825739282
15.620000000000001,0.006411342230598126,0.022031342230598126,0.00961701334589719,-0.0020916084321714913,0.024268228365940683,0.039888228365940685,0.036402342548911025,0.030920733847282358,-0.06411342230597575,-0.048493422305975746,-0.09617013345896362,0.020916084321722154
15.63,0.006650758988952645,0.022280758988952647,0.009976138483428968,-0.0019057242691446676,0.023615123304963126,0.03924512330496313,0.03542268495744469,0.031040653828321902,-0.06650758988953606,-0.05087758988953606,-0.09976138483430409,0.019057242691457414
15.64,0.006883526650592391,0.02252352665059239,0.010325289975888587,-0.0017191027852954614,0.02293840902298601,0.03857840902298601,0.03440761353447901,0.031148144665785197,-0.06883526650588748,-0.053195266505887476,-0.10325289975883122,0.01719102785296244
15.65,0.007109412506033095,0.022759412506033097,0.010664118759049643,-0.001532112641035064,0.02223876206515476,0.03788876206515476,0.033358143097732135,0.031249420931460367,-0.07109412506036258,-0.05544412506036259,-0.10664118759054388,0.015321126410352354
15.66,0.0073281907258766635,0.022988190725876663,0.010992286088814996,-0.0013442034589495574,0.02151688190355902,0.03717688190355902,0.03227532285533853,0.03133195223081814,-0.07328190725878506,-0.057621907258785056,-0.10992286088817758,0.013442034589487535
15.67,0.007539642586584138,0.023209642586584138,0.011309463879876207,-0.0011560505516611177,0.020773490237935885,0.03644349023793589,0.031160235356903827,0.031408207704512935,-0.0753964258658418,-0.0597264258658418,-0.1130946387987627,0.011560505516599758
15.68,0.007743556689144565,0.023423556689144566,0.011615335033716846,-0.0009674101939669223,0.02000933027414945,0.035689330274149444,0.030013995411224174,0.03147191152688174,-0.07743556689144518,-0.06175556689144518,-0.11615335033716777,0.009674101939667175
15.69,0.007939729170421168,0.023629729170421165,0.011909593755631751,-0.0007784081146732329,0.01922516598117121,0.03491516598117121,0.028837748971756814,0.031523021239324316,-0.07939729170420237,-0.06370729170420238,-0.11909593755630356,0.00778408114673262
15.700000000000001,0.008127963906963536,0.02382796390696354,0.012191945860445304,-0.0005892251745797963,0.01842178132730233,0.03412178132730233,0.027632671990953494,0.03156783389680378,-0.0812796390695735,-0.0655796390695735,-0.12191945860436025,0.005892251745797078
15.71,0.008308072711082049,0.02401807271108205,0.012462109066623074,-0.00039968878774329766,0.01759997949640029,0.03330997949640029,0.026399969244600436,0.03159371058793674,-0.08308072711083456,-0.06737072711083456,-0.12462109066625184,0.003996887877431936
15.72,0.008479875518988532,0.024199875518988535,0.0127198132784828,-0.00021009774833063917,0.0167605820848964,0.0324805820848964,0.025140873127344598,0.03161326666687968,-0.08479875518994354,-0.06907875518994354,-0.12719813278491532,0.002100977483305769
15.73,0.008643200570815043,0.024373200570815046,0.012964800856222564,-2.039740376566122e-05,0.015904428280405745,0.031634428280405746,0.023856642420608618,0.03162018152144257,-0.08643200570818718,-0.07070200570818719,-0.12964800856228076,0.00020397403765755242
15.74,0.008797884582330814,0.024537884582330815,0.013196826873496222,0.00016928581066400283,0.015032374022748537,0.030772374022748537,0.022548561034122803,0.03161445054287456,-0.08797884582325458,-0.07223884582325457,-0.13196826873488188,-0.0016928581066391296
15.75,0.008943772908185672,0.024693772908185672,0.013415659362278507,0.0003589604600260943,0.014145291148222914,0.029895291148222914,0.021217936722334373,0.0316023966477411,-0.08943772908186984,-0.07368772908186984,-0.13415659362280474,-0.0035896046002608863
15.76,0.009080719696516724,0.024840719696516723,0.013621079544775086,0.0005484197869428151,0.01324406651798751,0.02900406651798751,0.019866099776981262,0.0315713860537937,-0.09080719696521103,-0.07504719696521103,-0.13621079544781656,-0.005484197869428309
15.77,0.009208588034763779,0.024978588034763778,0.013812882052145668,0.0007377442023864268,0.01232960113142351,0.02809960113142351,0.018494401697135267,0.03153406689452272,-0.09208588034758866,-0.07631588034758865,-0.13812882052138298,-0.007377442023864847
15.780000000000001,0.009327250086547688,0.02510725008654769,0.013990875129821532,0.0009267987948838198,0.011402809225358294,0.027182809225358297,0.01710421383803744,0.03148413060460461,-0.0932725008654546,-0.0774925008654546,-0.13990875129818192,-0.00926798794883961
15.790000000000001,0.009436587219474766,0.025226587219474766,0.014154880829212148,0.0011154575595412198,0.010464617360057374,0.026254617360057374,0.01569692604008606,0.031421610466578674,-0.09436587219472967,-0.07857587219472967,-0.14154880829209449,-0.011154575595411415
15.8,0.009536490123739538,0.02533649012373954,0.014304735185609306,0.0013039184102786232,0.009515963492896903,0.025315963492896904,0.014273945239345354,0.03135279840449883,-0.09536490123736466,-0.07956490123736465,-0.143047351856047,-0.013039184102781737
15.81,0.00962685892140722,0.02543685892140722,0.01444028838211083,0.0014915971055087364,0.008557796040639557,0.02436779604063956,0.012836694060959336,0.03126517936512063,-0.0962685892141045,-0.0804585892141045,-0.14440288382115674,-0.014915971055082772
15.82,0.009707603266266695,0.025527603266266696,0.014561404899400042,0.0016789525383072695,0.007591072931255435,0.023411072931255435,0.011386609396883152,0.031171320532356356,-0.09707603266271994,-0.08125603266271994,-0.14561404899407993,-0.016789525383070155
15.83,0.009778642434154142,0.025608642434154144,0.014667963651231214,0.001865661446242809,0.006616760646234,0.022446760646234,0.009925140969351,0.03106498211281984,-0.09778642434156701,-0.08195642434156701,-0.1466796365123505,-0.018656614462431893
15.84,0.00983990540365703,0.025679905403657027,0.014759858105485545,0.002051599387820383,0.005635833254343424,0.021475833254343425,0.008453749881515135,0.03094623498107216,-0.09839905403654817,-0.08255905403654817,-0.14759858105482226,-0.02051599387821191
15.85,0.00989133092711777,0.02574133092711777,0.014836996390676656,0.0022371518462189735,0.004649271437804737,0.020499271437804736,0.006973907156707105,0.03082128349321889,-0.09891330927118921,-0.08306330927118921,-0.1483699639067838,-0.022371518462201062
15.860000000000001,0.00993286759186607,0.025792867591866074,0.014899301387799106,0.002421362348998737,0.0036580615118552255,0.019518061511855228,0.005487092267782838,0.03067784385730669,-0.099328675918713,-0.083468675918713,-0.1489930138780695,-0.02421362348999814
15.870000000000001,0.009964473871618749,0.025834473871618753,0.014946710807428123,0.002605064145085003,0.0026631944386806446,0.018533194438680647,0.003994791658020967,0.030528289306636522,-0.09964473871620325,-0.08377473871620325,-0.14946710807430486,-0.02605064145085737
15.88,0.00998611816799565,0.025866118167995653,0.014979177251993476,0.0027877485277842747,0.0016656648366996896,0.01754566483669969,0.0024984972550495346,0.03036650492645042,-0.09986118167998773,-0.08398118167998772,-0.1497917725199816,-0.027877485277840904
15.89,0.00999777884211012,0.02588777884211012,0.01499666826316518,0.0029692937379478513,0.0006664699861941605,0.016556469986194162,0.0009997049792912407,0.03019259854604451,-0.09997778842111812,-0.08408778842111812,-0.14996668263167717,-0.02969293737947741
15.9,0.009999444236202481,0.025899444236202482,0.014999166354303721,0.0031502693618435276,-0.00033339116772199487,0.015566608832278006,-0.0005000867515829923,0.030012631165528755,-0.09999444236211294,-0.08409444236211294,-0.1499916635431694,-0.031502693618439874
15.91,0.009991112685294885,0.025901112685294887,0.014986669027942327,0.0033293552965444825,-0.001332919013797184,0.014577080986202817,-0.001999378520695776,0.029814660707083038,-0.09991112685292489,-0.08400112685292488,-0.14986669027938732,-0.03329355296545377
15.92,0.009972792518855876,0.025892792518855876,0.014959188778283814,0.0035077516544556988,-0.0023311142740045955,0.013588885725995405,-0.0034966714110068933,0.0296107551963201,-0.09972792518855736,-0.08380792518855736,-0.14959188778283605,-0.03507751654456805
15.93,0.009944502052472997,0.025874502052473,0.014916753078709495,0.0036847688587874376,-0.003326979002571156,0.012603020997428844,-0.004990468503856734,0.029394979580922735,-0.09944502052475465,-0.08351502052475465,-0.14916753078713196,-0.03684768858788313
15.94,0.009906269569541782,0.02584626956954178,0.014859404354312673,0.003860288927565639,-0.004319517583671845,0.011620482416328154,-0.006479276375507768,0.029167477675347615,-0.0990626956953832,-0.0831226956953832,-0.14859404354307482,-0.038602889275661884
15.950000000000001,0.009858133292989431,0.025808133292989435,0.014787199939484148,0.004035060428567071,-0.005307737726798389,0.010642262273201614,-0.007961606590197583,0.02893411262468362,-0.09858133292992552,-0.08263133292992551,-0.14787199939488826,-0.04035060428567247
15.96,0.009800141347061433,0.025760141347061435,0.01470021202059215,0.004207411498419149,-0.006290651458801148,0.009669348541198854,-0.009435977188201721,0.028683391445476967,-0.09800141347062633,-0.08204141347062632,-0.1470021202059395,-0.04207411498419311
15.97,0.009732351709209353,0.025702351709209356,0.01459852756381403,0.0043788983218904926,-0.007267276111614968,0.008702723888385035,-0.010900914167422452,0.028426968442927667,-0.09732351709213768,-0.08135351709213769,-0.1459852756382065,-0.04378898321889517
15.98,0.009654832152127868,0.02563483215212787,0.014482248228191802,0.004548656652600315,-0.008236635304682023,0.007743364695317978,-0.012354952957023036,0.02815914179369317,-0.0965483215212736,-0.0805683215212736,-0.14482248228191041,-0.045486566525959574
15.99,0.009567660175999018,0.025557660175999017,0.014351490263998526,0.004716573346614228,-0.009197759921087994,0.006792240078912007,-0.01379663988163199,0.02788009000424604,-0.09567660175992052,-0.07968660175992051,-0.14351490263988076,-0.04716573346611449
16.0,0.009470922931011387,0.025470922931011386,0.014206384396517082,0.00488356922228016,-0.010149689076438085,0.005850310923561915,-0.015224533614657127,0.027595425644692636,-0.09470922931009765,-0.07870922931009765,-0.14206384396514649,-0.04883569222281439
16.01,0.009364717130231695,0.0253747171302317,0.014047075695347543,0.005047635688765021,-0.011091471079500394,0.004918528920499609,-0.01663720661925059,0.027294208168031582,-0.09364717130236441,-0.07763717130236442,-0.1404707569535466,-0.05047635688764465
16.02,0.009249148952915903,0.025269148952915904,0.013873723429373853,0.0052106710103694736,-0.012022164383658043,0.003997835616341957,-0.018033246575487064,0.026987573366398423,-0.09249148952916522,-0.07647148952916522,-0.13873723429374785,-0.05210671010367868
16.03,0.009124333938356504,0.025154333938356505,0.013686500907534756,0.005371644042213113,-0.01294083852822179,0.003089161471778212,-0.019411257792332687,0.026670103914821067,-0.09124333938358417,-0.07521333938358417,-0.13686500907537624,-0.05371644042212026
16.04,0.008990396870372102,0.0250303968703721,0.013485595305558153,0.005530447495763501,-0.013846575068658556,0.0021934249313414426,-0.020769862602987833,0.026342011406702188,-0.08990396870376896,-0.07386396870376896,-0.13485595305565345,-0.05530447495762172
16.05,0.008847471652554784,0.024897471652554785,0.013271207478832175,0.00568816616016738,-0.014738468494805115,0.0013115315051948871,-0.02210770274220767,0.026008607370312305,-0.08847471652554292,-0.07242471652554291,-0.13271207478831437,-0.05688166160165428
16.06,0.008695701174399995,0.024755701174399992,0.013043551761599992,0.005842472777886737,-0.015615627136152697,0.00044437286384730115,-0.023423440704229047,0.025659602069816403,-0.08695701174397344,-0.07089701174397345,-0.13043551761596017,-0.05842472777886551
16.07,0.008535237168452755,0.024605237168452754,0.012802855752679133,0.005995590624027762,-0.016477174053295306,-0.0004071740532953054,-0.024715761079942958,0.025305512653975324,-0.08535237168454865,-0.06928237168454865,-0.12802855752682296,-0.05995590624028499
16.080000000000002,0.008366240058613033,0.024446240058613032,0.012549360087919549,0.006146330927012074,-0.017322247914648942,-0.0012422479146489418,-0.025983371871973415,0.024941255007443975,-0.08366240058617849,-0.0675824005861785,-0.12549360087926775,-0.061463309270120475
16.09,0.00818887879975195,0.02427887879975195,0.012283318199627927,0.00629459321842132,-0.01815000385756761,-0.0020600038575676084,-0.02722500578635141,0.024567071907959356,-0.08188878799755481,-0.06579878799755481,-0.12283318199633221,-0.06294593218420626
16.1,0.008003330708799135,0.024103330708799137,0.012004996063198704,0.006441616504043124,-0.018959614332995464,-0.002859614332995461,-0.028439421499493196,0.024187926081997886,-0.08003330708801629,-0.06393330708801628,-0.12004996063202443,-0.06441616504041806
16.11,0.007809781287470112,0.02391978128747011,0.011714671931205168,0.0065847757857634345,-0.019750269932809178,-0.0036402699328091787,-0.029625404899213767,0.02379427112766944,-0.07809781287472659,-0.061987812874726586,-0.11714671931208988,-0.06584775785762359
16.12,0.007608424036810949,0.02372842403681095,0.011412636055216424,0.006726599358349732,-0.020521180199023388,-0.004401180199023386,-0.030781770298535082,0.02339591098274015,-0.07608424036811515,-0.059964240368115145,-0.11412636055217272,-0.06726599358348216
16.13,0.007399460263745576,0.023529460263745576,0.011099190395618363,0.006865751512667748,-0.02127157441405128,-0.005141574414051282,-0.03190736162107692,0.022988140456609865,-0.07399460263746369,-0.05786460263746369,-0.11099190395619553,-0.06865751512664432
16.14,0.00718309887981917,0.023323098879819173,0.010774648319728755,0.007002139503800961,-0.0220007023712298,-0.005860702371229799,-0.0330010535568447,0.02257123132835082,-0.0718309887982406,-0.055690988798240595,-0.1077464831973609,-0.0700213950379857
16.15,0.00695955619233883,0.02310955619233883,0.010439334288508245,0.007137145413341751,-0.02270783512483824,-0.006557835124838242,-0.03406175268725736,0.022149752899027448,-0.06959556192344726,-0.053445561923447266,-0.1043933428851709,-0.07137145413341647
16.16,0.006729055688120332,0.022889055688120333,0.010093583532180497,0.007267870105938747,-0.023392265718861428,-0.007232265718861427,-0.03508839857829214,0.021714987939596996,-0.06729055688119048,-0.05113055688119048,-0.10093583532178572,-0.07267870105941776
16.17,0.006491827810057174,0.022661827810057173,0.00973774171508576,0.007397124162214632,-0.024053309893770213,-0.007883309893770212,-0.036079964840655315,0.021275939022229337,-0.06491827810056647,-0.048748278100566464,-0.0973774171508497,-0.07397124162218739
16.18,0.0062481097267352735,0.022428109726735274,0.00937216459010291,0.007523436945848288,-0.024690306770609814,-0.008510306770609814,-0.03703546015591472,0.020828322188987267,-0.062481097267353874,-0.046301097267353875,-0.09372164590103081,-0.07523436945849366
16.19,0.005998145095323661,0.022188145095323665,0.008997217642985491,0.0076467242693641505,-0.025302619511712646,-0.009112619511712643,-0.03795392926756897,0.020372435776508963,-0.05998145095321247,-0.04379145095321247,-0.08997217642981871,-0.07646724269363855
16.2,0.00574218381797821,0.02194218381797821,0.008613275726967315,0.007768498862821079,-0.02588963595737758,-0.009689635957377582,-0.03883445393606637,0.019912414574412673,-0.05742183817977478,-0.04122183817977478,-0.08613275726966217,-0.07768498862820239
16.21,0.0054804817920019394,0.02169048179200194,0.00822072268800291,0.00788561352194397,-0.026450769237876537,-0.010240769237876535,-0.039676153856814805,0.01944044890968701,-0.05480481792001632,-0.03859481792001632,-0.08220722688002448,-0.0788561352194596
16.22,0.005213300654011671,0.02143330065401167,0.007819950981017506,0.008001135841159496,-0.026985458360177163,-0.010765458360177164,-0.04047818754026575,0.018964659039986235,-0.05213300654010902,-0.035913006540109024,-0.07819950981016353,-0.08001135841162262
16.23,0.004940907518366805,0.021170907518366807,0.007411361277550207,0.008113473480560464,-0.027493168768796063,-0.011263168768796062,-0.04123975315319409,0.01848122076033454,-0.049409075183670964,-0.03317907518367096,-0.07411361277550645,-0.081134734805599
16.240000000000002,0.004663574710121723,0.020903574710121723,0.006995362065182585,0.008222551567105534,-0.027973392880220316,-0.011733392880220316,-0.041960089320330476,0.01799045628236551,-0.04663574710117993,-0.03039574710117993,-0.0699536206517699,-0.0822255156710455
16.25,0.004381579492768797,0.0206315794927688,0.006572369239153195,0.008329999877222575,-0.028425650590364834,-0.012175650590364833,-0.04263847588554725,0.017496028705238177,-0.043815794927723445,-0.027565794927723444,-0.06572369239158517,-0.08329999877222624
16.26,0.004095203791044196,0.020355203791044198,0.006142805686566294,0.008432451436600997,-0.02884948975455544,-0.012589489754555438,-0.043274234631833164,0.01699110613463562,-0.04095203791039795,-0.024692037910397945,-0.06142805686559692,-0.08432451436606014
16.27,0.0038047339090736135,0.020074733909073612,0.005707100863610421,0.008533203270415544,-0.029244486639561022,-0.012974486639561023,-0.04386672995934153,0.0164828534983321,-0.038047339090718196,-0.021777339090718197,-0.057071008636077294,-0.08533203270422803
16.28,0.0035104602441397006,0.019790460244139704,0.0052656903662095505,0.008630555653102452,-0.029610246347221564,-0.013330246347221561,-0.044415369520832346,0.015967940730626035,-0.03510460244139027,-0.018824602441390267,-0.052656903662085405,-0.08630555653106502
16.29,0.003212676996357361,0.01950267699635736,0.004819015494536042,0.008724443699294494,-0.029946403209246363,-0.013656403209246364,-0.04491960481386954,0.015446711020899444,-0.03212676996356953,-0.01583676996356953,-0.048190154945354294,-0.0872444369929532
